890,Aṣṣater,ⴰⵚⵚⴰⵜⵔ,وجع موضعي مستمر
891,Anżwi,ⴰⵏⵥⵡⵉ,مغص في البطن
892,Izza,ⵉⵣⵣⴰ,قرحة المعدة
893,ssaerwṭagh,ⵙⵙⴰⵔⵡⵟⴰⵖ,أفصل الخش عن الزرع برميه في السماء باستعمال المدرة
894,tazart,ⵜⴰⵣⴰⵔⵜ,مدرة
895,ta399ayt,ⵜⴰⵄⵇⵇⴰⵢⵜ,حبة
896,taghyayt,ⵜⴰⵖⵢⴰⵢⵜ,نواة
897,amkraz,ⴰⵎⴽⵔⴰⵣ,فلاح
898,atig,ⴰⵜⵉⴳ,ثمن
899,khalat,ⵅⴰⵍⴰⵜ,نساء
900,hakhach,ⵀⴰⵅⴰⵛ,خُذ
901,azalim,ⴰⵣⴰⵍⵉⵎ,بصل
902,abrṭiṭ,ⴰⴱⵔⵟⵉⵟ,وحل متشبع بالماء
903,kanoun,ⴽⴰⵏⵓⵏ,مكان إشعال النار ( تقال أيضا للمنزل الذي تجتمع فيه عدة أسر متقاربة)
904,taryazt,ⵜⴰⵔⵢⴰⵣⵜ,رجولة
905,mmounswgh,ⵎⵎⵓⵏⵙⵡⵖ,تعشيتُ
906,tchgh,ⵜⵛⵖ,أكلتُ
907,anli,ⴰⵏⵍⵉ,عقل
908,ddoulgh,ⴷⴷⵓⵍⵖ,رجعتُ
909,3ayrgh,ⵄⴰⵢⵔⵖ,شتمتُ
910,addriz,ⴰⴷⴷⵔⵉⵣ,صداع
911,na99agh,ⵏⴰⵇⵇⴰⵖ,قتلتُ
912,ttasgh,ⵜⵜⴰⵙⵖ,فعل للدلالة على القرابة
913,takna,ⵜⴰⴽⵏⴰ,ضرة
914,tiskkine,ⵜⵉⵙⴽⴽⵉⵏ,فضلات البقر
915,7affagh,ⵃⴰⴼⴼⴰⵖ,حلّقتُ
916,ta3jjajt,ⵜⴰⵄⵊⵊⴰⵊⵜ,غبار
917,tta9t,ⵜⵜⴰⵇⵜ,نافذة
918,rakhsas,ⵕⴰⵅⵚⴰⵚ,فطير من الزرع
919,ntabgh,ⵏⵜⴰⴱⵖ,بدأت
920,anzi,ⴰⵏⵣⵉ,مثل
921,tzra,ⵜⵣⵔⴰ,خيط
922,tirjin,ⵜⵉⵔⵊⵉⵏ,جمر
923,mourdgh,ⵎⵓⵔⴷⵖ,أحبو
924,yighdn,ⵢⵉⵖⴷⵏ,رماد
925,adkhs,ⴰⴷⵅⵙ,لبا ( حليب البقرة بعد ولادتها لعجل )
926,a9rzaz,ⴰⵇⵔⵣⴰⵣ,بخيل
927,ymmour,ⵢⵎⵎⵓⵔ,طاب
928,ażarif,ⴰⵥⴰⵔⵉⴼ,شبة
929,abr9o3,ⴰⴱⵔⵇⵓⵄ,انتفاخ في الجلد بعد إصابة
930,j99imt,ⵊⵇⵇⵉⵎⵜ,شربة صغيرة
931,asymi,ⴰⵙⵢⵎⵉ,تربية
932,tamssawarawt,ⵜⴰⵎⵙⴰⵔⴰⵡⵜ,قابلة
933,imndi,ⵉⵎⵏⴷⵉ,شعير
934,asfri,ⴰⵙⴼⵔⵉ,رمان
935,żabragh,ⵥⴰⴱⵕⴰⵖ,أصبت بشدة
936,agmmṭ,ⴰⴳⵎⵎⵟ,تلوية الرضيع في قماش
937,talwest,ⵜⴰⵍⵡⵙⵜ,أخت الزوج
938,alews,ⴰⵍⵡⵙ,أخ الزوج
939,tawsa,ⵜⴰⵡⵙⴰ,هدية
940,timattin,ⵜⵉⵎⴰⵜⵜⵉⵏ,مشيمة
941,as7onḍr,ⴰⵙⵃⵓⵏⴹⵕ,نهيق الحمار
942,sligh,ⵙⵍⵉⵖ,سمعتُ
943,akhlij,ⴰⵅⵍⵉⵊ,نبات كثيف
944,tazkkart,ⵜⴰⵣⴽⴽⵯⴰⵔⵜ,شوك
945,asttif,ⴰⵙⵜⵜⵉⴼ,نبات شوكي
946,nnoudoumgh,ⵏⵏⵓⴷⵓⵎⵖ,أحس بالنعاس
947,z3fgh,ⵣⵄⴼⵖ,عضضتُ
948,sfsough,ⵙⴼⵙⵓⵖ,أذبتُ
949,amorḍoṣ,ⴰⵎⵓⵕⴹⵓⵚ,جيفة
950,maḍragh,ⵎⴰⴹⵕⴰⵖ,رميتُ
951,amdyaz,ⴰⵎⴷⵢⴰⵣ,شاعر
952,izimr,ⵉⵣⵉⵔⵎ,صغير النعجة
953,taskkourt,ⵜⴰⵙⴽⴽⵓⵔⵜ,حجلة
954,ḍḍanżagh,ⴹⴰⵏⵏⵥⴰⵖ,أمزحُ
955,aslm,ⴰⵙⵍⵎ,سمكة
956,islman,ⵉⵙⵍⵎⴰⵏ,سمك
957,akhdmi,ⴰⵅⴷⵎⵉ,سكين
958,skhsigh,ⵙⵅⵙⵉⵖ,أطفأتُ
959,tibbi,ⵜⵉⴱⴱⵉ,بقولة/خبيزة
960,zrigh,ⵣⵔⵉⵖ,رأيتُ
961,rnigh,ⵔⵏⵉⵖ,زِدتُ
962,adjoun,ⴰⴷⵊⵓⵏ,بندير
963,7digh,ⵃⴹⵉⵖ,راقبتُ
964,9ozz3gh,ⵇⵓⵣⵣⵄⵖ,تغوطتُ
965,chewwef,ⵛⵡⵡⴼ,شعر
966,3dough,ⵄⴷⵓⵖ,مررتُ
967,amwan,ⴰⵎⵡⴰⵏ,فصل الخريف
968,tajrst,ⵜⴰⵊⵔⵙⵜ,فصل الشتاء
969,anfnouf,ⴰⵏⴼⵏⵓⴼ,مطر خفيف
970,ajjaj,ⴰⵊⵊⴰⵊ,برق
971,tignout,ⵜⵉⴳⵏⵓⵜ,عاصفة
972,tasirt,ⵜⴰⵙⵉⵔⵜ,عاصفة بحربة
973,amjjagwaj,ⴰⵎⵊⵊⴰⴳⵡⴰⵊ,إعصار
974,ouzghgh,ⵓⵣⵖⵖ,يبستُ
975,ddrgh,ⴷⴷⵔⵖ,عِشتُ
976,taymegh,ⵜⴰⵢⵎⴻⵖ,أسقي
977,am9yas,ⴰⵇⵢⴰⵙ,سلسلة يدوية
978,tfayen,ⵜⴼⴰⵢⵏ,حِلِي
979,hkkigh,ⵀⴽⴽⵉⵖ,أنزلُ
980,a9boch,ⴰⵇⴱⵓⵛ,إناء ماء طيني
981,a3ror,ⴰⵄⵔⵓⵔ,كتف
982,agzzan,ⴰⴳⵣⵣⴰⵏ,مشعوذ
983,inchouchn,ⵉⵏⵛⵓⵛⵏ,شفاه
984,sifḍagh,ⵙⵉⴼⴹⴰⵖ,أرسلتُ
985,mmanghigh,ⵎⵎⴰⵏⵖⵉⵖ,تشاجرتُ
986,amnghi,ⴰⵎⵏⵖⵉ,شجار
987,ndhgh,ⵏⴷⵀⵖ,بدأتُ
988,frngh,ⴼⵔⵏⵖ,أفرزُ
989,saggmagh,ⵙⴰⴳⴳⵎⴰⵖ,أصلحتُ
990,kksgh,ⴽⴽⵙⵖ,قلعتُ
991,ra3igh,ⵕⴰⵄⵉⵖ,انتظرتُ
992,achcharn,ⴰⵛⵛⴰⵔⵏ,أظافر
993,targa,ⵜⴰⵔⴳⴰ,ساقية
994,ayyour,ⴰⵢⵢⵓⵔ,قمر
995,laghzagh,ⵍⴰⵖⵥⴰⵖ,التوى كاحلي
996,nsigh,ⵏⵙⵉⵖ,بِتُّ
997,amnyar,ⴰⵎⵏⵢⴰⵕ,خصية
998,ddwlgh,ⴷⴷⵡⵍⵖ,رجعت/أصبحت
999,ḍḍrgh,ⴹⴹⵕⵖ,هبطت
1000,khseghch,ⵅⵙⵖⵛ,احبك/ اريدك
1001,az3ou9,ⴰⵣⵄⵓⵇ,جحش
1002,sousm,ⵙⵓⵙⵎ,اسكت
1003,kanoun,ⴽⴰⵏⵓⵏ,بيت مشكل من عدة أسر
1004,ibzzegu,ⵉⴱⵥⵥⴻⴳ,مبتل
1005,a9l9ol,ⴰⵇⵍⵇⵓⵍ,رأس
1006,arssoḍ,ⴰⵕⵚⵚⵓⴹ,متسخ جدا
1007,timmi/ tammiwin,ⵜⵉⵎⵎⵉ/ⵜⴰⵎⵎⵉⵡⵉⵏ,حاجب/حواجب
1008,ablyoun,ⴰⴱⵍⵢⵓⵏ,رمش العين
1009,daffargh,ⴹⴰⴼⴼⴰⵕⵖ,أتبعُ
1010,azzlgh,ⴰⵣⵣⵍⴰⵖ,جريتُ
1011,zadghagh,ⵣⴰⴷⵖⴰⵖ,سكنتُ
1012,karrzagh,ⴽⴰⵔⵔⵣⴰⵖ,حرثت
1013,ayenni,ⴰⵢⴻⵏⵏⵉ,ذلك أو كذلك
1014,ifeffan,ⵉⴼⴻⴼⴼⴰⵏ,بزازل
1015,ggin,ⴳⴳⵉⵏ,يكونون
1016,timntal,ⵜⵉⵎⵏⵜⴰⵍ,أسباب
1017,tazwart,ⵜⴰⵣⵡⴰⵔⵜ,مشادة كلامية
1018,tikkra,ⵜⵉⴽⴽⵯⵔⴰ,سب الصريح
1019,talkhsa,ⵜⴰⵍⵅⵙⴰ,بيصارة
1020,s39rgh,ⵙⵄⵇⵔⵖ,أحتقر
1021,tkhsi,ⵜⵅⵙⵉ,نعجة
1022,wwilgh,ⵡⵡⵉⵍⵖ,علّقتُ
1023,msrmasgh,ⵎⵙⵔⵎⴰⵙⵖ,أتعاركُ
1024,ṭṭfgh,ⵟⵟⴼⵖ,قبضتُ
1025,azbbouj,ⴰⵣⴱⴱⵓⵊ,زيتون بري
1026,tazmmourt,ⵜⴰⵣⵎⵎⵓⵔⵜ,شجرة الزيتون
1027,agdal,ⴰⴳⴷⴰⵍ,حقل رعي محدود و مقسم بين القبائل
1028,tisidlt,ⵜⵉⵙⵉⴷⵍⵜ,قلعة مقدسة و محمية فوق الجبل
1029,ajdir,ⴰⵊⴷⵉⵔ,حصن
1030,tmourghi,ⵜⵎⵓⵔⵖⵉ,جراد
1031,ouguigh,ⵓⴳⵉⵖ,رفضتُ
1032,tmaguit,ⵜⵎⴰⴳⵉⵜ,هوية
1033,zayyragh,ⵣⴰⵢⵢⵕⴰⵖ,شددتُ
1034,ttawgh,ⵟⵟⴰⵡⵖ,أطير
1035,dzigh,ⴹⵥⵉⵖ,قنعت او اعتزلت
1036,alowwi9,ⴰⵍⵓⵡⵡⵉⵇ,صفعة
1037,ttawigh,ⵜⵜⴰⵡⵉⵖ,أشبهُ
1038,rwsgh,ⵔⵡⵙⵖ,أشبهُ
1039,tirwas,ⵜⵉⵔⵡⴰⵙ,شبه
1040,awri,ⴰⵡⵔⵉ,حيوان الاوري
1041,ytchour,ⵢⵜⵛⵓⵕ,ممتلئ
1042,wḍḍrgh,ⵡⴹⴹⵔⵖ,هملت
1043,wtgh,ⵡⵜⵖ,ضربتُ
1044,tl3gh,ⵜⵍⵄⵖ,رحلت بحرقة
1045,inyan,ⵉⵏⵢⴰⵏ,حجارة التي يوضع عليها قدر الطهي
1046,frwaymal,ⴼⵔⵡⴰⵢⵎⴰⵍ,عام بعد العام المقبل
1047,frważżghaṭ,ⴼⵔⵡⴰⵥⵥⵖⴰⵟ,عام قبل العام الماضي
1048,ażghaṭ,ⴰⵥⵖⴰⵟ,عام الماضي
1049,anḍaw,ⴰⵏⴹⴰⵡ,قفز
1050,amnntrou,ⴰⵎⵏⵏⵜⵔⵓ,متسول
1051,Twachoult/tiwachulin,ⵜⵡⴰⵛⵓⵍⵜ/ⵜⵉⵡⴰⵛⵓⵍⵉⵏ,عائلة/عائلات
1052,Tayetti,ⵜⴰⵢⵜⵜⵉ,نظر
1053,Sfsygh,ⵙⴼⵙⵢⵖ,أُذوّب
1054,tagant,ⵜⴰⴳⴰⵏⵜ,غابة
1055,tizgui,ⵜⵉⵣⴳⵉ,غابة
1056,tasraft,ⵜⴰⵙⵔⴰⴼⵜ,مطمورة
1057,amnous,ⴰⵎⵏⵓⵙ,هم
1058,sousmgh,ⵙⵓⵙⵎⵖ,سكتتُ
1059,ghzough,ⵖⵣⵓⵖ,استحق ذلك التعامل مني
1060,żwigh,ⵥⵡⵉⵖ,قطعتُ
1061,amzil,ⴰⵎⵣⵉⵍ,حدّاد
1062,bouhllgh,ⴱⵓⵀⵍⵍⵖ,جُننتُ
1063,sskngh,ⵙⵙⴽⵏⵖ,أبينُ
1064,ttrgh,ⵜⵜⵔⵖ,طلبتُ
1065,neflegh,ⵏⴼⵍⵖ,بدلتُ
1066,uṭṭun,ⵓⵟⵟⵓⵏ,رقم
1067,9ch3,ⵇⵛⵄ,أشعِل
1068,asnsi,ⴰⵙⵏⵙⵉ,مبيت
1069,irad,ⵉⵕⴰⴷ,ليث
1070,djiwngh,ⴷⵊⵉⵡⵏⵖ,شبعتُ
1071,awssar/tawssart,ⴰⵡⵙⵙⴰⵔ/ⵜⴰⵡⵙⵙⴰⵔⵜ,عجوز/عجوزة
1072,fighar,ⴼⵉⵖⴰⵕ,أفعى
1073,gaḍragh,ⴳⴰⴹⵕⴰⵖ,سمِنتُ
1074,żżogh,ⵥⵥⵓⵖ,غرستُ
1075,99imgh,ⵇⵇⵉⵎⵖ,جلستُ
1076,aghimi,ⴰⵖⵉⵎⵉ,جلوس
1077,asoughl,ⴰⵙⵓⵖⵍ,ترجمة
1078,nghigh,ⵏⵖⵉⵖ,قتلتُ
1079,zzourgh,ⵣⵣⵓⵔⵖ,جُرَّ
1080,oumdwil,ⵓⵎⴷⵡⵉⵍ,نعال بالية
1081,ahrkous,ⴰⵀⵔⴽⵓⵙ,حذاء
1082,asaṭer,ⴰⵚⴰⵟⵔ,ألم
1083,ażbar,ⴰⵥⴱⴰⵕ,ألم
1084,tborjt,ⵜⴱⵓⵕⵊⵜ,نافذة صغيرة
1085,inbdan,ⵉⵏⴱⴷⴰⵏ,جمال ؟
1086,rwlagh,ⵕⴰⵡⵍⴰⵖ,هربت
1087,taghnjayt,ⵜⴰⵖⵏⵊⴰⵢⵜ,ملعقة
1088,sghigh,ⵙⵖⵉⵖ,ُاشتريت
1089,achawn,ⴰⵛⴰⵡⵏ,قرون
1090,gharsagh,ⵖⴰⵕⵚⴰⵖ,ُذبحت
1091,chrwḍgh,ⵛⵕⵡⴹ,قطعتُ
1092,chbrkght,ⵛⴱⵔⴽⵖⵜ,خيطتها
1093,chrrggh,ⵛⵔⵔⴳⵖ,قطّعت
1094,ychwwr,ⵢⵛⵡⵡⵕ,صالح
1095,99an,ⵇⵇⴰⵏ,ربط
1096,99l,ⵇⵇⵍ,انظر
1097,99sgh,ⵇⵇⵙⵖ,أريد
1098,9arrmegh,ⵇⴰⵔⵔⵎⵖ,عظامي تؤلمني
1099,9nn,ⵇⵏⵏ,سد
1100,a3rour,ⴰⵄⵔⵓⵔ,ظهر
1101,a3rrim,ⴰⵄⵔⵔⵉⵎ,حفنة كبيرة
1102,a7chouch,ⴰⵃⵛⵓⵛ,حِضن
1103,a7rir,ⴰⵃⵔⵉⵔ,بركوكش
1104,a9oḍaḍ,ⴰⵇⵓⴹⴰⴹ,قصير
1105,a9wir,ⴰⵇⵡⵉⵔ,سياج
1106,abchich/ibchichn,ⴰⴱⵛⵉⵛ/ⵉⴱⵛⵉⵛⵏ,بول
1107,abeddi,ⴰⴱⴷⴷⵉ,وقوف
1108,abenner,ⴰⴱⵏⵏⵔ,مضاجعة
1109,aberkan,ⴰⴱⵔⴽⴰⵏ,أسود
1110,abnji,ⴰⴱⵏⵊⵉ,مضيف
1111,abrach,ⴰⴱⵕⴰⵛ,رمادي
1112,abrid/ibrdan,ⴰⴱⵔⵉⴷ/ⵉⴱⵔⴷⴰⵏ,طريق/طرق
1113,ach3kouk,ⴰⵛⵄⴽⵓⴽ,شعر طويل غير ممشوط
1114,achar/ichcharn,ⴰⵛⴰⵔ/ⵉⵛⵛⴰⵔⵏ,ظفر/أظافر
1115,achffar,ⴰⵛⴼⴼⴰⵕ,لص
1116,achlaf,ⴰⵛⵍⴰⴼ,تسلق
1117,achnyal/ichnyaln,ⴰⵛⵏⵢⴰⵍ/ⵉⵛⵏⵢⴰⵍⵏ,عَلم
1118,admr,ⴰⴷⵎⵔ,نصف صدر
1119,adrar/idourar,ⴰⴷⵔⴰⵔ/ⵉⴷⵓⵔⴰⵔ,جبل/جبال
1120,afermach,ⴰⴼⵔⵎⴰⵛ,بدون أسنان
1121,afghoul,ⴰⴼⵖⵓⵍ,أبله
1122,afoussi,ⴰⴼⵓⵙⵉ,أيمن
1123,afraḍ,ⴰⴼⵔⴰⴹ,أزبال
1124,afrn,ⴰⴼⵔⵏ,تنقية
1125,afrṭeṭṭou,ⴰⴼⵔⵟⴻⵟⵟⵓ,فراشة
1126,aghi asemmam,ⴰⵖⵉ ⴰⵙⵎⴰⵎ,لبن
1127,aghidou,ⴰⵖⵉⴷⵓ,وردة
1128,aghilas,ⴰⵖⵉⵍⴰⵙ,نمر
1129,aghrrabou,ⴰⵖⵕⵕⴰⴱⵓ,باخرة
1130,agmmaḍ,ⴰⴳⵎⵎⴰⴹ,ضفة الأخرى
1131,ahrmouch,ⴰⵃⵔⵎⵓⵛ,غزال
1132,ajdig/tajdigt,ⴰⵊⴷⵉⴳ,وردة
1133,ijidr,ⵉⵊⵉⴷⵔ/ⵉⵊⵉⴷⵔⵏ,نسر
1134,ajnwi,ⴰⵊⵏⵡⵉ,سكين
1135,aknif,ⴰⴽⵏⵉⴼ,شواء
1136,akrkor,ⴰⴽⵔⴽⵓⵕ,حجارة فوق بعضها
1137,alim,ⴰⵍⵉⵎ,تبن
1138,alloun,ⴰⵍⵍⵓⵏ,دف او بندير
1139,am99ran,ⴰⵎⵇⵇⵕⴰⵏ,رئيس، الأكبر
1140,amazr/imouzzar,ⴰⵎⴰⵣⵔ/ⵉⵎⵓⵣⵣⴰⵔ,شلال/شلالات
1141,amchoum,ⴰⵎⵛⵓⵎ,لئيم
1142,amellal,ⴰⵎⵍⵍⴰⵍ,أبيض
1143,amghar,ⴰⵎⵖⴰⵔ,شيخ
1144,amjjiw,ⴰⵎⵊⵊⵉⵡ,أذن
1145,amjjoḍ,ⴰⵎⵊⵊⵓⴹ,أصلع
1146,amouzr,ⴰⵎⵓⵣⵔ,رئيس
1147,amoḍil,ⴰⵎⵓⴹⵉⵍ,ممرض
1148,amsfar,ⴰⵎⵙⴼⴰⵔ,صيدلي
1149,amssesfar,ⴰⵎⵙⵙⴻⵙⴼⴰⵔ,طبيب
1150,amzrouy,ⴰⵎⵣⵔⵓⵢ,تاريخ
1151,amzwar,ⴰⵎⵣⵡⴰⵔ,رئيس، الأول،
1152,amṭṭa/imṭṭwn,ⴰⵎⵟⵟⴰ/ⵉⵎⵟⵟⴰⵡⵏ,دمعة، دموع
1153,anamk,ⴰⵏⴰⵎⴽ,معنى
1154,anbdou,ⴰⵏⴱⴷⵓ,صيف
1155,anfrar,ⴰⵏⴼⵔⴰⵔ,مهم
1156,anghour,ⴰⵏⵖⵓⵔ,فناء/لمراح
1157,anoujiw,ⴰⵏⵓⵊⵉⵡ,ضيف
1158,anssikhf,ⴰⵏⵙⵙⵉⵅⴼ,رئيس
1159,arkkouth,ⴰⵔⴽⴽⵓⵝ,غربال من جلد الماعز مثقوب بالمخيط
1160,arnan,ⴰⵔⵏⴰⵏ,بيدر
1161,arraw,ⴰⵕⵕⴰⵡ,نسل
1162,arrouḍ,ⴰⵕⵕⵓⴹ,لباس
1163,aserdoun/isrdan,ⴰⵙⵔⴷⵓⵏ/ⵉⵙⵔⴷⴰⵏ,بغل/بغال
1164,aserwat,ⴰⵙⵕⵡⴰⵟ,درس الزرع
1165,asfar,ⴰⵙⴼⴰⵔ,دواء
1166,asghouyyou,ⴰⵙⵖⵓⵢⵢⵓ,صراخ
1167,askkil/iskkiln,ⴰⵙⴽⴽⵉⵍ,حرف
1168,asough,ⴰⵙⵓⵖ,هاوية السحيقة
1169,assam,ⴰⵙⵙⴰⵎ,برق
1170,asserwat,ⴰⵙⵔⵡⴰⵟ,دريس
1171,assif,ⴰⵙⵉⴼ,واد النهر
1172,assimi,ⴰⵙⵉⵎⵉ,رضيع
1173,assrghoud,ⴰⵙⵙⵔⵖⵓⴷ,تهنئة
1174,atbir/tatbirt,ⴰⵜⴱⵉⵔ/ⵜⴰⵜⴱⵉⵔⵜ,حمام/حمامة
1175,atchini,ⴰⵜⵛⵉⵏⵉ,لتشيني
1176,aterras,ⴰⵜⵔⵔⴰⵙ,رجل
1177,atti,ⴰⵜⵜⵉ,يطير
1178,awi,ⴰⵡⵉ,اجلب
1179,awragh,ⴰⵡⵕⴰⵖ,أصفر
1180,awrjij,ⴰⵡⵕⵊⵉⵊ,زيزية/cigale
1181,awssar,ⴰⵡⵙⵙⴰⵔ,عجوز
1182,awtm,ⴰⵡⵜⵎ,ذكر
1183,ayddoud,ⴰⵢⴷⴷⵓⴷ,شعب
1184,aydi/iyḍan,ⴰⵢⴷⵉ/ⵉⵢⴹⴰⵏ,كلب/كلاب
1185,ayllim,ⴰⵢⵍⵍⵉⵎ,جلد/peau
1186,ayr/iyran,ⴰⵢⵔ/ⵉⵢⵔⴰⵏ,حقل/حقول
1187,ayrouḍ,ⴰⵢⵔⵓⴹ,ثور
1188,aytmas,ⴰⵢⵜⵎⴰⵙ,إخوته
1189,ayyis,ⴰⵢⵢⵉⵙ,فرس
1190,az99or,ⴰⵣⵇⵇⵓⵕ,جذع الشجرة
1191,azaghar,ⴰⵣⴰⵖⴰⵔ,سهل
1192,azerwal,ⴰⵣⵕⵡⴰⵍ,أزرق
1193,azil,ⴰⵣⵉⵍ,بعد الظهر
1194,azizaw,ⴰⵣⵉⵣⴰⵡ,أخضر
1195,azlaf,ⴰⵣⵍⴰⴼ,حلفاء نهرية
1196,azn,ⴰⵣⵏ,أرسل
1197,azouzzr,ⴰⵣⵓⵣⵣⵔ,تدرية او فصل الحبوب عن التبن
1198,azro,ⴰⵥⵕⵓ,حجر
1199,ażrf,ⴰⵥⵔⴼ,فضة
1200,aḍggal,ⴰⴹⴳⴳⵯⴰⵍ,نسيب
1201,aḍlib,ⴰⴹⵍⵉⴱ,عدو
1202,aḍrghal,ⴰⴹⵔⵖⴰⵍ,أعمى
1203,bedd,ⴱⴷⴷ,انهض
1204,bouhyyouf,ⴱⵓⵀⵢⵢⵓⴼ,جوع شديد
1205,bouykerkas,ⴱⵓⵢⴽⵔⴽⴰⵙ,كذاب
1206,che7loufgh,ⵛⵛⵃⵍⵓⴼⵖ,تحطُب، تجمع الحطب
1207,chmchr,ⵛⵎⵛⵔ,جرَحَ بشكل عنيف
1208,chtattou,ⵛⵟⵟⴰⵟⵓ,غربال دقيق
1209,djiyyi,ⴷⵊⵉⵢⵢⵉ,اتركني
1210,djoullegh,ⴷⵊⵓⵍⵍⵖ,حلفت/أقسمت
1211,drous,ⴷⵔⵓⵙ,قليل
1212,foud/ifaddn,ⴼⵓⴷ/ⵉⴼⴰⴷⴷⵏ,ركبة/ركبات
1213,ggzegh,ⴳⴳⵣⵖ,أفهم
1214,ghrwmt!,ⵖⵔⵡⵎⵜ!,احذرن
1215,ghrwn!,ⵖⵔⵡⵏ!,احذروا
1216,goggo,ⴳⵓⴳⴳⵓ,عقل
1217,i9arridn,ⵉⵇⴰⵔⵔⵉⴹⵏ,أموال
1218,i9chchodn,ⵉⵇⵛⵛⵓⴹⵏ,حطب
1219,ich7laf,ⵉⵛⵃⵍⴰⴼ,حطب
1220,idarn,ⵉⴹⴰⵔⵏ,أرجل
1221,idil,ⵉⴷⵉⵍ,شجرة أرز
1222,idmarn,ⵉⴷⵎⴰⵔⵏ,صدر ( جمع نصف صدر )
1223,ighs/ighsan,ⵉⵖⵙ/ⵉⵖⵙⴰⵏ,عظم/عظام
1224,ighzr,ⵉⵖⵥⵕ,واد النهر
1225,ihnjirn,ⵉⵃⵏⵊⵉⵔⵏ,أطفال
1226,ikhiyye9,ⵉⵅⵉⵢⵇ,غضِب
1227,ikikd,ⵉⴽⵉⴽⴷ,لوز
1228,ikniwn,ⵉⴽⵏⵉⵡⵏ,توأم
1229,ils,ⵉⵍⵙ,لسان
1230,imalas,ⵉⵎⴰⵍⴰⵙ,أسبوع
1231,imdayn,ⵉⵎⴷⴰⵢⵏ,لعاب
1232,imjjan,ⵉⵎⵊⵊⴰⵏ,أذان
1233,imrmz,ⵉⵎⵔⵎⵣ,قمح ديميطة
1234,imtmi,ⵢⵎⵜⵎⵉ,لعاب
1235,ineddi,ⵉⵏⴷⴷⵉ,يعطب
1236,ineflass,ⵉⵏⴼⵍⴰⵙⵙ,مؤمنين
1237,irrwegh,ⵉⵕⵕⵡⵖ,أجمع
1238,isirs,ⵉⵙⵉⵔⵙ,كيس من صوف مزركش يعلق حول فم الخيل لإطعامه واقفا
1239,isamḍan,ⵉⵚⴰⵎⴹⴰⵏ,بارد
1240,isoufgha,ⵉⵙⵓⴼⵖⴰ,طرد
1241,iwdan,ⵉⵡⴷⴰⵏ,ناس
1242,izlmad,ⵉⵣⵍⵎⴰⴹ,أيسر
1243,izmr,ⵉⵣⵎⵔ,خروف
1244,iḍnnaḍ,ⵉⴹⵏⵏⴰⴹ,أمس
1245,iḍoḍan,ⵉⴹⵓⴹⴰⵏ,أصابع
1246,jarouf,ⵊⴰⵔⵓⴼ,غراب
1247,khzr,ⵅⵣⵔ,انظر
1248,kker,ⴽⴽⵔ,انهض
1249,kkregh,ⴽⴽⵔⵖ,استفقت
1250,krfgh,ⴽⵔⴼⵖ,ربطت
1251,l3ri,ⵍⵄⵔⵉ,غابة
1252,l7em,ⵍⵃⵎ,اقترب
1253,ldoudan,ⵉⴷⵓⴷⴰⵏ,دافئ
1254,lmdegh,ⵍⵎⴷⵖ,تعلمت
1255,mad,ⵎⴰⴷ,إنسان
1256,manstou,ⵎⴰⵏⵙⵜⵓ,من تكون هذه السيدة/البنت
1257,manswou,ⵎⴰⵏⵙⵡⵓ,من يكون هذا الرجل/الولد
1258,maynjaras,ⵎⴰⵢⵏⵊⴰⵔⴰⵙ,ماذا وقع له
1259,mazigh,ⵎⴰⵣⵉⵖ,أمازيغي
1260,memmis,ⵎⴻⵎⵎⵉⵙ,ابنه
1261,moużour,ⵎⵓⵥⵓⵔ,غليظ
1262,nanam,ⵏⴰⵏⴰⵎ,قالو/يُقال
1263,neffer,ⵏⴼⴼⵔ,ندُسُّ
1264,nnoumgh,ⵏⵏⵓⵎⵖ,ألفتُ
1265,ouchouchf,ⵓⵛⵓⵛⴼ,سباحة
1266,oultmas,ⵓⵍⵜⵎⴰⵙ,أخته
1267,oumas,ⵓⵎⴰⵙ,أخوه
1268,ourar,ⵓⵔⴰⵔ,حفل/زواج
1269,ourjigh,ⵓⵔⵊⵉⵖ,حلمت
1270,ourjighchk,ⵓⵔⵊⵉⵖⵛⴽ,حلمت بكَ
1271,ourtou,ⵓⵔⵝⵓ,شجرة التين
1272,out yilan,ⵓⵜ ⵢⵉⵍⴰⵏ,من يكون
1273,rdlayyi,ⵔⴹⵍⴰⵢⵢⵉ,أقرضني
1274,rghan,ⵔⵖⴰⵏ,ساخن
1275,sarout,ⵙⴰⵔⵓⵜ,مفتاح
1276,sekked,ⵙⴻⴽⴽⴻⴷ,أرسل
1277,sghlygh,ⵙⵖⵍⵢⵖ,أبتلع
1278,sghouyyough,ⵙⵖⵓⵢⵢⵓⵖ,أصرخ
1279,sifd,ⵙⵉⴼⴹ,أرسل
1280,sloullyouw,ⵙⵍⵓⵍⵢⵓⵢ,زغردي
1281,sriwriwgh,ⵙⵔⵉⵡⵔⵉⵡⵖ,زغردت
1282,ssfeye,ⵙⵙⴼⴻⵢⵢ,غلّي
1283,ssmḍeḍ,ⵙⵚⵎⴻⴹ,برّد
1284,ssnw,ⵙⵙⵏⵡ,طيّب
1285,ssrghigh,ⵙⵙⵔⵖⵉⵖ,أشعلت
1286,sszghl,ⵙⵣⵖⵍ,دفّي
